study,claim_id,component_id,language,outcome,map_number,seed,estimate,analysis_unit,outcome_scale
row_to_token_assignment,correct_assignment_advantage,spanish_correct_assignment_advantage__map_3,spanish,step_zero,3,100,0.773474178552433,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,spanish_correct_assignment_advantage__map_3,spanish,step_zero,3,101,0.754632469937574,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,spanish_correct_assignment_advantage__map_3,spanish,learning_curve_auc,3,90,3.64970529590708,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,spanish_correct_assignment_advantage__map_3,spanish,learning_curve_auc,3,91,4.22577491011032,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,spanish_correct_assignment_advantage__map_3,spanish,learning_curve_auc,3,92,3.06041352318904,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,spanish_correct_assignment_advantage__map_3,spanish,learning_curve_auc,3,93,3.59086963877841,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,spanish_correct_assignment_advantage__map_3,spanish,learning_curve_auc,3,94,3.26727584584837,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,spanish_correct_assignment_advantage__map_3,spanish,learning_curve_auc,3,95,4.13830916849575,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,spanish_correct_assignment_advantage__map_3,spanish,learning_curve_auc,3,96,4.76346987114679,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,spanish_correct_assignment_advantage__map_3,spanish,learning_curve_auc,3,97,3.59865981379911,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,spanish_correct_assignment_advantage__map_3,spanish,learning_curve_auc,3,98,4.29244337571986,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,spanish_correct_assignment_advantage__map_3,spanish,learning_curve_auc,3,99,4.24534287544995,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,spanish_correct_assignment_advantage__map_3,spanish,learning_curve_auc,3,100,4.28851580606928,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,spanish_correct_assignment_advantage__map_3,spanish,learning_curve_auc,3,101,3.89426698058547,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_1,german,step_zero,1,90,0.472380904490193,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_1,german,step_zero,1,91,0.368482529666367,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_1,german,step_zero,1,92,0.269217240804746,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_1,german,step_zero,1,93,0.61401646090213,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_1,german,step_zero,1,94,0.494616788562469,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_1,german,step_zero,1,95,0.461661733774081,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_1,german,step_zero,1,96,0.550926092009503,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_1,german,step_zero,1,97,0.614503988730983,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_1,german,step_zero,1,98,0.488351801319499,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_1,german,step_zero,1,99,0.548716315756194,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_1,german,step_zero,1,100,0.459020854574849,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_1,german,step_zero,1,101,0.561810721467451,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_1,german,learning_curve_auc,1,90,4.23919839316894,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_1,german,learning_curve_auc,1,91,2.68775943191221,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_1,german,learning_curve_auc,1,92,2.99253377056328,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_1,german,learning_curve_auc,1,93,3.67648318752583,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_1,german,learning_curve_auc,1,94,3.76389882580569,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_1,german,learning_curve_auc,1,95,3.61036044671867,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_1,german,learning_curve_auc,1,96,3.37554459050576,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_1,german,learning_curve_auc,1,97,3.99474238864903,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_1,german,learning_curve_auc,1,98,3.31964297812604,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_1,german,learning_curve_auc,1,99,3.78891213547086,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_1,german,learning_curve_auc,1,100,3.00078234445413,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_1,german,learning_curve_auc,1,101,3.64007726704009,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_2,german,step_zero,2,90,0.618375931535542,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_2,german,step_zero,2,91,0.367431833191017,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_2,german,step_zero,2,92,0.377206105651697,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_2,german,step_zero,2,93,0.646252822085012,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_2,german,step_zero,2,94,0.562971078848648,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_2,german,step_zero,2,95,0.482846864292063,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_2,german,step_zero,2,96,0.368337643947881,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_2,german,step_zero,2,97,0.519409100786481,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_2,german,step_zero,2,98,0.515147205228059,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_2,german,step_zero,2,99,0.615639356890292,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_2,german,step_zero,2,100,0.413145297912315,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_2,german,step_zero,2,101,0.653293367903301,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_2,german,learning_curve_auc,2,90,3.97276277359726,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_2,german,learning_curve_auc,2,91,2.68660462522961,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_2,german,learning_curve_auc,2,92,3.2047419831908,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_2,german,learning_curve_auc,2,93,3.58143897104076,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_2,german,learning_curve_auc,2,94,3.05344762562589,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_2,german,learning_curve_auc,2,95,3.26367930395326,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_2,german,learning_curve_auc,2,96,3.05617351063411,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_2,german,learning_curve_auc,2,97,3.45024784722483,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_2,german,learning_curve_auc,2,98,3.50582644408648,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_2,german,learning_curve_auc,2,99,3.70939205863447,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_2,german,learning_curve_auc,2,100,3.04924304009412,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_2,german,learning_curve_auc,2,101,3.89085295181161,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_3,german,step_zero,3,90,0.600168821144942,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_3,german,step_zero,3,91,0.422423260937991,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_3,german,step_zero,3,92,0.31320719499249,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_3,german,step_zero,3,93,0.593468893182864,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_3,german,step_zero,3,94,0.513931565875887,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_3,german,step_zero,3,95,0.438180729637139,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_3,german,step_zero,3,96,0.433321319573046,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_3,german,step_zero,3,97,0.454234808892851,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_3,german,step_zero,3,98,0.343879870725865,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_3,german,step_zero,3,99,0.570208182896113,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_3,german,step_zero,3,100,0.519731852223856,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_3,german,step_zero,3,101,0.535967173344605,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_3,german,learning_curve_auc,3,90,4.06771371703637,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_3,german,learning_curve_auc,3,91,3.43582641894863,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_3,german,learning_curve_auc,3,92,2.98510617791678,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_3,german,learning_curve_auc,3,93,3.85698560387634,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_3,german,learning_curve_auc,3,94,3.34068288001889,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_3,german,learning_curve_auc,3,95,3.53699000106632,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_3,german,learning_curve_auc,3,96,3.38684918981458,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_3,german,learning_curve_auc,3,97,3.63561590122993,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_3,german,learning_curve_auc,3,98,3.21350948834144,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_3,german,learning_curve_auc,3,99,3.99615307024291,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_3,german,learning_curve_auc,3,100,3.66883584803016,base_seed,raw
row_to_token_assignment,correct_assignment_advantage,german_correct_assignment_advantage__map_3,german,learning_curve_auc,3,101,3.29246322592995,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_1_initial_minus_reassigned,spanish,step_zero,1,90,0.621263651615101,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_1_initial_minus_reassigned,spanish,step_zero,1,91,0.593978762407597,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_1_initial_minus_reassigned,spanish,step_zero,1,92,0.851849640381847,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_1_initial_minus_reassigned,spanish,step_zero,1,93,0.804380798199942,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_1_initial_minus_reassigned,spanish,step_zero,1,94,0.771255866200252,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_1_initial_minus_reassigned,spanish,step_zero,1,95,0.680169313575333,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_1_initial_minus_reassigned,spanish,step_zero,1,96,0.628603017923321,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_1_initial_minus_reassigned,spanish,step_zero,1,97,0.644781668676076,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_1_initial_minus_reassigned,spanish,step_zero,1,98,0.883427821335392,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_1_initial_minus_reassigned,spanish,step_zero,1,99,0.729301632895769,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_1_initial_minus_reassigned,spanish,step_zero,1,100,0.749948813701273,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_1_initial_minus_reassigned,spanish,step_zero,1,101,0.456705856101783,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_1_initial_minus_reassigned,spanish,learning_curve_auc,1,90,1.9306895690856,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_1_initial_minus_reassigned,spanish,learning_curve_auc,1,91,1.45272010140705,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_1_initial_minus_reassigned,spanish,learning_curve_auc,1,92,1.77252765012877,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_1_initial_minus_reassigned,spanish,learning_curve_auc,1,93,2.20557479755534,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_1_initial_minus_reassigned,spanish,learning_curve_auc,1,94,1.88820180908785,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_1_initial_minus_reassigned,spanish,learning_curve_auc,1,95,1.29752239189328,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_1_initial_minus_reassigned,spanish,learning_curve_auc,1,96,0.917724223535745,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_1_initial_minus_reassigned,spanish,learning_curve_auc,1,97,1.20553559052001,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_1_initial_minus_reassigned,spanish,learning_curve_auc,1,98,2.15312743017203,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_1_initial_minus_reassigned,spanish,learning_curve_auc,1,99,1.94178558072808,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_1_initial_minus_reassigned,spanish,learning_curve_auc,1,100,1.65339792290013,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_1_initial_minus_reassigned,spanish,learning_curve_auc,1,101,0.495452653941224,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_2_initial_minus_reassigned,spanish,step_zero,2,90,0.407780639908147,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_2_initial_minus_reassigned,spanish,step_zero,2,91,0.384181634354662,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_2_initial_minus_reassigned,spanish,step_zero,2,92,0.581228941010922,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_2_initial_minus_reassigned,spanish,step_zero,2,93,0.454126706957237,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_2_initial_minus_reassigned,spanish,step_zero,2,94,0.598037477259875,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_2_initial_minus_reassigned,spanish,step_zero,2,95,0.490119202377806,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_2_initial_minus_reassigned,spanish,step_zero,2,96,0.42690856300931,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_2_initial_minus_reassigned,spanish,step_zero,2,97,0.344567462950368,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_2_initial_minus_reassigned,spanish,step_zero,2,98,0.557015214575337,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_2_initial_minus_reassigned,spanish,step_zero,2,99,0.395137965522612,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_2_initial_minus_reassigned,spanish,step_zero,2,100,0.539732071380652,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_2_initial_minus_reassigned,spanish,step_zero,2,101,0.427420493744268,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_2_initial_minus_reassigned,spanish,learning_curve_auc,2,90,0.973832013004334,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_2_initial_minus_reassigned,spanish,learning_curve_auc,2,91,1.52178933114737,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_2_initial_minus_reassigned,spanish,learning_curve_auc,2,92,1.59172522043123,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_2_initial_minus_reassigned,spanish,learning_curve_auc,2,93,1.2199921137273,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_2_initial_minus_reassigned,spanish,learning_curve_auc,2,94,1.64408935230243,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_2_initial_minus_reassigned,spanish,learning_curve_auc,2,95,0.931139700043193,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_2_initial_minus_reassigned,spanish,learning_curve_auc,2,96,1.02194729089673,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_2_initial_minus_reassigned,spanish,learning_curve_auc,2,97,0.896260966509392,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_2_initial_minus_reassigned,spanish,learning_curve_auc,2,98,1.9030102842184,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_2_initial_minus_reassigned,spanish,learning_curve_auc,2,99,1.30118457235775,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_2_initial_minus_reassigned,spanish,learning_curve_auc,2,100,1.13750357542945,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_2_initial_minus_reassigned,spanish,learning_curve_auc,2,101,1.29198320311578,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_3_initial_minus_reassigned,spanish,step_zero,3,90,0.415551003103893,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_3_initial_minus_reassigned,spanish,step_zero,3,91,0.426386335463598,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_3_initial_minus_reassigned,spanish,step_zero,3,92,0.665091469923452,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_3_initial_minus_reassigned,spanish,step_zero,3,93,0.60925425393372,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_3_initial_minus_reassigned,spanish,step_zero,3,94,0.662793896989725,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_3_initial_minus_reassigned,spanish,step_zero,3,95,0.544442858449737,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_3_initial_minus_reassigned,spanish,step_zero,3,96,0.544544234764,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_3_initial_minus_reassigned,spanish,step_zero,3,97,0.464532623570153,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_3_initial_minus_reassigned,spanish,step_zero,3,98,0.720552799088395,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_3_initial_minus_reassigned,spanish,step_zero,3,99,0.575653183970886,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_3_initial_minus_reassigned,spanish,step_zero,3,100,0.599446609623974,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_3_initial_minus_reassigned,spanish,step_zero,3,101,0.371545035434117,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_3_initial_minus_reassigned,spanish,learning_curve_auc,3,90,1.50093288329303,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_3_initial_minus_reassigned,spanish,learning_curve_auc,3,91,1.22227974302444,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_3_initial_minus_reassigned,spanish,learning_curve_auc,3,92,2.1347078530234,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_3_initial_minus_reassigned,spanish,learning_curve_auc,3,93,1.98020748471964,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_3_initial_minus_reassigned,spanish,learning_curve_auc,3,94,1.87996522770506,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_3_initial_minus_reassigned,spanish,learning_curve_auc,3,95,1.30223922229584,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_3_initial_minus_reassigned,spanish,learning_curve_auc,3,96,0.978283856538248,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_3_initial_minus_reassigned,spanish,learning_curve_auc,3,97,1.49312985481328,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_3_initial_minus_reassigned,spanish,learning_curve_auc,3,98,1.4422241967576,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_3_initial_minus_reassigned,spanish,learning_curve_auc,3,99,1.94981120705775,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_3_initial_minus_reassigned,spanish,learning_curve_auc,3,100,1.25349365898983,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,spanish_map_3_initial_minus_reassigned,spanish,learning_curve_auc,3,101,1.10289052286181,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_1_initial_minus_reassigned,german,step_zero,1,90,0.843910331505808,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_1_initial_minus_reassigned,german,step_zero,1,91,0.813546829922826,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_1_initial_minus_reassigned,german,step_zero,1,92,0.870136511358502,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_1_initial_minus_reassigned,german,step_zero,1,93,0.81479514183875,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_1_initial_minus_reassigned,german,step_zero,1,94,0.836662574658425,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_1_initial_minus_reassigned,german,step_zero,1,95,0.811573782041144,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_1_initial_minus_reassigned,german,step_zero,1,96,0.683234944511998,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_1_initial_minus_reassigned,german,step_zero,1,97,0.677584496055815,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_1_initial_minus_reassigned,german,step_zero,1,98,0.635137704564444,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_1_initial_minus_reassigned,german,step_zero,1,99,0.688623288203303,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_1_initial_minus_reassigned,german,step_zero,1,100,0.742337225164242,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_1_initial_minus_reassigned,german,step_zero,1,101,0.758942299027717,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_1_initial_minus_reassigned,german,learning_curve_auc,1,90,1.03747925102967,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_1_initial_minus_reassigned,german,learning_curve_auc,1,91,1.82927963760876,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_1_initial_minus_reassigned,german,learning_curve_auc,1,92,1.823037222165,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_1_initial_minus_reassigned,german,learning_curve_auc,1,93,2.14643838467856,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_1_initial_minus_reassigned,german,learning_curve_auc,1,94,1.5284031180022,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_1_initial_minus_reassigned,german,learning_curve_auc,1,95,1.193752754338,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_1_initial_minus_reassigned,german,learning_curve_auc,1,96,1.6674776348398,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_1_initial_minus_reassigned,german,learning_curve_auc,1,97,1.73341850789321,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_1_initial_minus_reassigned,german,learning_curve_auc,1,98,1.33006128582919,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_1_initial_minus_reassigned,german,learning_curve_auc,1,99,1.2115939468139,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_1_initial_minus_reassigned,german,learning_curve_auc,1,100,1.82686327066975,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_1_initial_minus_reassigned,german,learning_curve_auc,1,101,1.83925605483071,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_2_initial_minus_reassigned,german,step_zero,2,90,0.697915304460459,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_2_initial_minus_reassigned,german,step_zero,2,91,0.814597526398176,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_2_initial_minus_reassigned,german,step_zero,2,92,0.76214764651155,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_2_initial_minus_reassigned,german,step_zero,2,93,0.782558780655868,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_2_initial_minus_reassigned,german,step_zero,2,94,0.768308284372246,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_2_initial_minus_reassigned,german,step_zero,2,95,0.790388651523162,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_2_initial_minus_reassigned,german,step_zero,2,96,0.865823392573619,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_2_initial_minus_reassigned,german,step_zero,2,97,0.772679384000317,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_2_initial_minus_reassigned,german,step_zero,2,98,0.608342300655884,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_2_initial_minus_reassigned,german,step_zero,2,99,0.621700247069204,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_2_initial_minus_reassigned,german,step_zero,2,100,0.788212781826775,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_2_initial_minus_reassigned,german,step_zero,2,101,0.667459652591868,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_2_initial_minus_reassigned,german,learning_curve_auc,2,90,1.30391487060136,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_2_initial_minus_reassigned,german,learning_curve_auc,2,91,1.83043444429136,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_2_initial_minus_reassigned,german,learning_curve_auc,2,92,1.61082900953748,base_seed,raw
row_to_token_assignment,remaining_effect_after_reassignment,german_map_2_initial_minus_reassigned,german,learning_curve_auc,2,93,2.24148260116363,base_seed,raw
